,date_id,iid,match,wave,field_cd,age,race,income,zipcode,samerace,goal,from,gender,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,imprace,imprelig,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,zipcode_area,latitude,longitude,var_undergrad,var_budget,var_diff_mc,var_mag,var_book,sports_person,creative_person,is_sporty,is_creative
1180,4-7-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,1,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1181,4-10-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,0,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1182,4-18-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,0,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1183,4-9-18-2,85,1,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,1,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1184,4-13-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,1,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1185,4-5-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,0,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1186,4-4-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,1,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1187,4-3-18-2,85,0,4,11.0,30.0,2.0,19998.0 and 29998.0,85201,0,2.0,Arizona,0,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.8888888888888888,0.8,0.6,0.8,0.2857142857142857,0.7,0.5833333333333334,0.3333333333333333,0.6,0.7,0.5,0.7777777777777778,0.4444444444444444,0.3,0.3333333333333333,0.2,0.4166666666666667,0.3,0.3,0.2830188679245283,0.3,0.4444444444444444,0.625,0.875,0.7142857142857143,0.875,0.875,8,33.42996899567039,-111.84718748673184,1,0,0,0,0,0.2222222222222222,0.6355555555555555,0,0
1188,4-11-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1189,4-13-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1190,4-1-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1191,4-7-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1192,4-16-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1193,4-4-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1194,4-17-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1195,4-2-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1196,4-6-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1197,4-3-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1198,4-12-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1199,4-15-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1200,4-5-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1201,4-14-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1202,4-18-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1203,4-10-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1204,4-9-18-7,86,1,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,1,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1205,4-8-18-7,86,0,4,3.0,22.0,2.0,49998.0 and 59998.0,55424,0,2.0,"Minneapolis, MN",0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,0.7,0.7,0.2,0.07142857142857142,0.6,0.25,0.6666666666666666,0.5,1.0,1.0,1.0,0.1111111111111111,0.2,0.5555555555555556,0.15,0.3333333333333333,0.4,0.4,0.09433962264150944,0.1,0.0,0.625,0.875,0.8571428571428571,0.875,0.25,5,49.94375906224589,7.894523031655373,1,0,0,0,0,0.07407407407407407,0.8400000000000001,0,1
1206,4-13-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1207,4-15-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1208,4-3-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1209,4-9-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1210,4-18-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1211,4-6-18-9,87,1,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1212,4-1-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1213,4-4-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1214,4-8-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1215,4-5-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1216,4-14-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1217,4-17-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1218,4-7-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1219,4-16-18-9,87,1,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1220,4-2-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1221,4-12-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1222,4-11-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,1,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1223,4-10-18-9,87,0,4,11.0,23.0,2.0,Not provided,7746,0,1.0,NJ,0,0.16666666666666666,1.0,0.4444444444444444,1.0,0.7777777777777778,0.7,0.7,0.8,0.2857142857142857,0.9,0.6666666666666666,0.5555555555555556,0.7,1.0,0.9,1.0,0.6666666666666666,0.9,0.3333333333333333,0.15,0.25,0.4,0.3,0.2830188679245283,0.8,1.0,0.875,0.875,0.8571428571428571,0.875,0.875,7,64.43135886627219,10.590702832544379,1,0,0,0,0,0.8148148148148149,0.86,1,1
1224,4-12-18-8,88,0,4,11.0,23.0,2.0,,10514,0,1.0,NY,0,0.5,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7,0.7,0.8,0.42857142857142855,0.6,0.75,0.7777777777777778,0.9,1.0,0.8,1.0,0.8888888888888888,0.3,0.4444444444444444,0.15,0.25,0.4,0.3,0.37735849056603776,0.8,0.6666666666666666,0.875,0.875,0.8571428571428571,0.875,0.875,1,37.6207546,126.828304,1,0,0,0,0,0.8148148148148148,0.8800000000000001,1,1
1225,4-14-18-8,88,0,4,11.0,23.0,2.0,,10514,1,1.0,NY,0,0.5,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7,0.7,0.8,0.42857142857142855,0.6,0.75,0.7777777777777778,0.9,1.0,0.8,1.0,0.8888888888888888,0.3,0.4444444444444444,0.15,0.25,0.4,0.3,0.37735849056603776,0.8,0.6666666666666666,0.875,0.875,0.8571428571428571,0.875,0.875,1,37.6207546,126.828304,1,0,0,0,0,0.8148148148148148,0.8800000000000001,1,1
1226,4-2-18-8,88,0,4,11.0,23.0,2.0,,10514,0,1.0,NY,0,0.5,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7,0.7,0.8,0.42857142857142855,0.6,0.75,0.7777777777777778,0.9,1.0,0.8,1.0,0.8888888888888888,0.3,0.4444444444444444,0.15,0.25,0.4,0.3,0.37735849056603776,0.8,0.6666666666666666,0.875,0.875,0.8571428571428571,0.875,0.875,1,37.6207546,126.828304,1,0,0,0,0,0.8148148148148148,0.8800000000000001,1,1
1227,4-8-18-8,88,0,4,11.0,23.0,2.0,,10514,1,1.0,NY,0,0.5,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7,0.7,0.8,0.42857142857142855,0.6,0.75,0.7777777777777778,0.9,1.0,0.8,1.0,0.8888888888888888,0.3,0.4444444444444444,0.15,0.25,0.4,0.3,0.37735849056603776,0.8,0.6666666666666666,0.875,0.875,0.8571428571428571,0.875,0.875,1,37.6207546,126.828304,1,0,0,0,0,0.8148148148148148,0.8800000000000001,1,1
1228,4-17-18-8,88,0,4,11.0,23.0,2.0,,10514,1,1.0,NY,0,0.5,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.7,0.7,0.8,0.42857142857142855,0.6,0.75,0.7777777777777778,0.9,1.0,0.8,1.0,0.8888888888888888,0.3,0.4444444444444444,0.15,0.25,0.4,0.3,0.37735849056603776,0.8,0.6666666666666666,0.875,0.875,0.8571428571428571,0.875,0.875,1,37.6207546,126.828304,1,0,0,0,0,0.8148148148148148,0.8800000000000001,1,1
